Origen,Provincia,Estadillo,Clase,Subclase,Hoja50,CoorX,CoorY,INE,Nivel1,Nivel2,Nivel3,Nivel4,Nivel5,Nivel6,FccTot,FccArb,DisEsp,ComEsp,JefeEq,Estado
49,49,219,A,NA,268,719000,4655000,121,1,NA,NA,NA,NA,NA,NA,40,1,1,3,X
49,49,220,A,NA,268,714000,4654000,48,1,NA,NA,NA,NA,NA,NA,40,1,1,3,X
49,49,221,A,NA,268,718000,4654000,48,1,NA,NA,NA,NA,NA,NA,60,1,1,3,X
49,49,222,A,NA,268,719000,4654000,121,1,NA,NA,NA,NA,NA,NA,10,1,1,3,X
49,49,223,A,NA,268,722000,4654000,121,1,NA,NA,NA,NA,NA,NA,0,NA,NA,13,X
49,49,295,A,NA,269,253000,4656000,57,1,NA,NA,NA,NA,NA,NA,60,1,1,7,X
49,49,296,A,NA,269,254000,4656000,57,1,NA,NA,NA,NA,NA,NA,60,1,1,7,X
49,49,297,A,NA,269,260000,4656000,28,1,NA,NA,NA,NA,NA,NA,40,1,1,7,X
49,49,298,A,NA,269,736000,4656000,231,1,NA,NA,NA,NA,NA,NA,30,2,2,13,X
49,49,299,A,NA,269,738000,4656000,231,1,NA,NA,NA,NA,NA,NA,30,2,1,13,X
49,49,300,A,NA,269,742000,4656000,33,1,NA,NA,NA,NA,NA,NA,60,1,1,7,X
49,49,301,A,NA,269,744000,4656000,33,1,NA,NA,NA,NA,NA,NA,50,1,1,7,X
49,49,302,A,NA,269,746000,4656000,33,1,NA,NA,NA,NA,NA,NA,30,2,1,7,X
49,49,303,A,NA,269,747000,4656000,33,1,NA,NA,NA,NA,NA,NA,40,1,1,7,X
49,49,304,A,NA,269,739000,4655000,231,1,NA,NA,NA,NA,NA,NA,30,2,1,13,X
49,49,305,A,NA,270,268000,4668000,52,1,NA,NA,NA,NA,NA,NA,40,1,1,7,X
49,49,306,A,NA,270,269000,4666000,105,1,NA,NA,NA,NA,NA,NA,95,1,1,7,X
49,49,307,A,NA,270,266000,4664000,243,1,NA,NA,NA,NA,NA,NA,40,1,1,7,X
49,49,309,A,NA,270,266000,4663000,203,1,NA,NA,NA,NA,NA,NA,20,1,1,7,X
49,49,314,A,NA,270,273000,4661000,128,1,NA,NA,NA,NA,NA,NA,0,NA,NA,7,X
49,49,316,A,NA,270,264000,4660000,170,1,NA,NA,NA,NA,NA,NA,50,1,1,7,X
49,49,318,A,NA,270,285000,4659000,82,1,NA,NA,NA,NA,NA,NA,90,1,1,6,X
49,49,319,A,NA,270,276000,4658000,21,1,NA,NA,NA,NA,NA,NA,60,1,1,6,X
49,49,321,A,NA,270,286000,4658000,82,1,NA,NA,NA,NA,NA,NA,0,NA,NA,6,X
49,49,322,A,NA,270,287000,4658000,82,1,NA,NA,NA,NA,NA,NA,0,NA,NA,6,X
49,49,324,A,NA,270,284000,4657000,NA,1,NA,NA,NA,NA,NA,NA,,NA,NA,6,X
49,49,325,A,NA,270,284000,4656000,82,1,NA,NA,NA,NA,NA,NA,70,1,1,6,X
49,49,326,A,NA,270,275000,4655000,200,1,NA,NA,NA,NA,NA,NA,80,1,1,6,X
49,49,327,A,NA,270,265000,4654000,171,1,NA,NA,NA,NA,NA,NA,60,1,2,7,X
49,49,328,A,NA,271,292000,4662000,113,1,NA,NA,NA,NA,NA,NA,60,1,1,6,X
49,49,329,A,NA,304,673000,4649000,94,1,NA,NA,NA,NA,NA,NA,0,NA,NA,13,X
49,49,332,A,NA,304,675000,4646000,NA,1,NA,NA,NA,NA,NA,NA,,NA,NA,13,X
49,49,334,A,NA,305,692000,4652000,145,1,NA,NA,NA,NA,NA,NA,0,NA,NA,13,X
49,49,335,A,NA,305,695000,4652000,166,1,NA,NA,NA,NA,NA,NA,40,1,1,13,X
49,49,337,A,NA,305,697000,4652000,166,1,NA,NA,NA,NA,NA,NA,50,1,1,13,X
49,49,338,A,NA,305,698000,4652000,166,1,NA,NA,NA,NA,NA,NA,50,1,1,13,X
49,49,339,A,NA,305,699000,4652000,166,1,NA,NA,NA,NA,NA,NA,50,1,1,13,X
49,49,340,A,NA,305,700000,4652000,166,1,NA,NA,NA,NA,NA,NA,30,1,2,13,X
49,49,341,A,NA,305,701000,4652000,166,1,NA,NA,NA,NA,NA,NA,60,1,1,13,X
49,49,342,A,NA,305,704000,4652000,166,1,NA,NA,NA,NA,NA,NA,0,NA,NA,13,X
49,49,343,A,NA,305,705000,4652000,110,1,NA,NA,NA,NA,NA,NA,10,1,1,13,X
49,49,344,A,NA,305,688000,4651000,145,1,NA,NA,NA,NA,NA,NA,40,1,1,13,X
49,49,345,A,NA,305,689000,4651000,145,1,NA,NA,NA,NA,NA,NA,40,1,2,13,X
49,49,346,A,NA,305,697000,4651000,166,1,NA,NA,NA,NA,NA,NA,60,1,2,13,X
49,49,347,A,NA,305,698000,4651000,166,1,NA,NA,NA,NA,NA,NA,60,1,1,13,X
49,49,348,A,NA,305,699000,4651000,166,1,NA,NA,NA,NA,NA,NA,40,1,2,13,X
49,49,349,A,NA,305,700000,4651000,166,1,NA,NA,NA,NA,NA,NA,90,1,2,13,X
49,49,350,A,NA,305,701000,4651000,166,1,NA,NA,NA,NA,NA,NA,30,1,1,13,X
49,49,351,A,NA,305,702000,4651000,166,1,NA,NA,NA,NA,NA,NA,30,1,2,13,X
49,49,352,A,NA,305,704000,4651000,166,1,NA,NA,NA,NA,NA,NA,70,1,2,13,X
49,49,353,A,NA,305,705000,4651000,110,1,NA,NA,NA,NA,NA,NA,40,1,1,13,X
49,49,354,A,NA,305,697000,4650000,166,1,NA,NA,NA,NA,NA,NA,40,1,1,13,X
49,49,355,A,NA,305,698000,4650000,166,1,NA,NA,NA,NA,NA,NA,50,1,1,13,X
49,49,356,A,NA,305,699000,4650000,166,1,NA,NA,NA,NA,NA,NA,70,1,2,13,X
49,49,357,A,NA,305,700000,4650000,166,1,NA,NA,NA,NA,NA,NA,30,1,2,13,X
49,49,358,A,NA,305,701000,4650000,166,1,NA,NA,NA,NA,NA,NA,20,1,2,13,X
49,49,359,A,NA,305,702000,4650000,166,1,NA,NA,NA,NA,NA,NA,20,1,1,13,X
49,49,360,A,NA,305,703000,4650000,166,1,NA,NA,NA,NA,NA,NA,20,1,1,13,X
49,49,361,A,NA,305,705000,4650000,110,1,NA,NA,NA,NA,NA,NA,60,1,1,13,X
49,49,362,A,NA,305,697000,4649000,145,1,NA,NA,NA,NA,NA,NA,30,1,2,13,X
49,49,363,A,NA,305,699000,4649000,145,1,NA,NA,NA,NA,NA,NA,20,1,2,13,X
49,49,365,A,NA,305,702000,4649000,110,1,NA,NA,NA,NA,NA,NA,40,1,2,13,X
49,49,366,A,NA,305,703000,4649000,110,1,NA,NA,NA,NA,NA,NA,30,1,2,13,X
49,49,367,A,NA,305,704000,4649000,110,1,NA,NA,NA,NA,NA,NA,40,1,2,13,X
49,49,368,A,NA,305,679000,4648000,94,1,NA,NA,NA,NA,NA,NA,60,1,2,13,X
49,49,369,A,NA,305,691000,4648000,145,1,NA,NA,NA,NA,NA,NA,5,1,1,13,X
49,49,370,A,NA,305,705000,4648000,110,1,NA,NA,NA,NA,NA,NA,50,1,1,13,X
49,49,371,A,NA,305,678000,4647000,94,1,NA,NA,NA,NA,NA,NA,5,1,2,13,X
49,49,372,A,NA,305,705000,4647000,110,1,NA,NA,NA,NA,NA,NA,30,1,2,13,X
49,49,373,A,NA,305,691000,4646000,145,1,NA,NA,NA,NA,NA,NA,0,NA,NA,13,X
49,49,374,A,NA,305,704000,4645000,110,1,NA,NA,NA,NA,NA,NA,20,1,2,13,X
49,49,375,A,NA,305,705000,4645000,110,1,NA,NA,NA,NA,NA,NA,30,1,1,13,X
49,49,376,A,NA,305,704000,4644000,69,1,NA,NA,NA,NA,NA,NA,20,1,1,13,X
49,49,377,A,NA,305,705000,4644000,69,1,NA,NA,NA,NA,NA,NA,30,1,1,13,X
49,49,378,A,NA,305,704000,4643000,69,1,NA,NA,NA,NA,NA,NA,30,1,1,13,X
49,49,380,A,NA,306,706000,4652000,110,1,NA,NA,NA,NA,NA,NA,50,1,1,13,X
49,49,381,A,NA,306,715000,4652000,110,1,NA,NA,NA,NA,NA,NA,90,1,2,13,X
49,49,382,A,NA,306,718000,4652000,110,1,NA,NA,NA,NA,NA,NA,40,1,1,13,X
49,49,384,A,NA,306,724000,4652000,121,1,NA,NA,NA,NA,NA,NA,45,1,1,13,X
49,49,386,A,NA,306,732000,4652000,177,1,NA,NA,NA,NA,NA,NA,40,1,1,13,X
49,49,387,A,NA,306,706000,4651000,110,1,NA,NA,NA,NA,NA,NA,80,1,1,13,X
49,49,388,A,NA,306,707000,4651000,110,1,NA,NA,NA,NA,NA,NA,50,1,1,13,X
49,49,389,A,NA,306,709000,4651000,110,1,NA,NA,NA,NA,NA,NA,90,1,1,13,X
49,49,390,A,NA,306,710000,4651000,110,1,NA,NA,NA,NA,NA,NA,80,1,2,13,X
49,49,394,A,NA,306,711000,4650000,110,1,NA,NA,NA,NA,NA,NA,80,1,1,13,X
49,49,395,A,NA,306,712000,4650000,110,1,NA,NA,NA,NA,NA,NA,30,1,1,13,X
49,49,396,A,NA,306,713000,4650000,110,1,NA,NA,NA,NA,NA,NA,30,1,1,13,X
49,49,397,A,NA,306,716000,4650000,110,1,NA,NA,NA,NA,NA,NA,35,1,1,13,X
49,49,398,A,NA,306,725000,4650000,262,1,NA,NA,NA,NA,NA,NA,25,1,1,13,X
49,49,399,A,NA,306,706000,4649000,110,1,NA,NA,NA,NA,NA,NA,99,1,1,13,X
49,49,400,A,NA,306,707000,4649000,110,1,NA,NA,NA,NA,NA,NA,60,1,2,13,X
49,49,401,A,NA,306,708000,4649000,110,1,NA,NA,NA,NA,NA,NA,80,1,1,13,X
49,49,402,A,NA,306,712000,4649000,110,1,NA,NA,NA,NA,NA,NA,5,1,1,13,X
49,49,404,A,NA,306,720000,4649000,262,1,NA,NA,NA,NA,NA,NA,25,1,1,13,X
49,49,406,A,NA,306,720000,4648000,262,1,NA,NA,NA,NA,NA,NA,20,1,1,13,X
49,49,407,A,NA,306,723000,4648000,262,1,NA,NA,NA,NA,NA,NA,35,1,1,13,X
49,49,408,A,NA,306,724000,4647000,262,1,NA,NA,NA,NA,NA,NA,90,1,1,13,X
49,49,409,A,NA,306,707000,4646000,110,1,NA,NA,NA,NA,NA,NA,40,1,1,13,X
49,49,410,A,NA,306,710000,4646000,110,1,NA,NA,NA,NA,NA,NA,99,1,1,13,X
49,49,412,A,NA,306,716000,4646000,110,1,NA,NA,NA,NA,NA,NA,60,1,1,13,X
49,49,413,A,NA,306,707000,4645000,110,1,NA,NA,NA,NA,NA,NA,50,1,1,13,X
49,49,414,A,NA,306,710000,4645000,110,1,NA,NA,NA,NA,NA,NA,60,1,1,13,X
49,49,415,A,NA,306,713000,4645000,110,1,NA,NA,NA,NA,NA,NA,0,NA,NA,13,X
49,49,416,A,NA,306,714000,4645000,110,1,NA,NA,NA,NA,NA,NA,80,1,1,13,X
49,49,417,A,NA,306,715000,4645000,110,1,NA,NA,NA,NA,NA,NA,90,1,1,13,X
49,49,418,A,NA,306,722000,4645000,262,1,NA,NA,NA,NA,NA,NA,90,1,1,13,X
49,49,419,A,NA,306,727000,4645000,NA,1,NA,NA,NA,NA,NA,NA,,NA,NA,13,X
49,49,420,A,NA,306,728000,4645000,262,1,NA,NA,NA,NA,NA,NA,70,1,2,13,X
49,49,421,A,NA,306,706000,4644000,69,1,NA,NA,NA,NA,NA,NA,80,1,1,13,X
49,49,422,A,NA,306,707000,4644000,69,1,NA,NA,NA,NA,NA,NA,40,1,1,13,X
49,49,424,A,NA,306,709000,4644000,69,1,NA,NA,NA,NA,NA,NA,60,1,2,13,X
49,49,425,A,NA,306,710000,4644000,69,1,NA,NA,NA,NA,NA,NA,0,NA,NA,13,X
49,49,426,A,NA,306,712000,4644000,69,1,NA,NA,NA,NA,NA,NA,90,1,2,13,X
49,49,427,A,NA,306,713000,4644000,69,1,NA,NA,NA,NA,NA,NA,0,NA,NA,13,X
49,49,428,A,NA,306,714000,4644000,69,1,NA,NA,NA,NA,NA,NA,10,1,1,13,X
49,49,429,A,NA,306,716000,4644000,104,1,NA,NA,NA,NA,NA,NA,90,1,1,13,X
49,49,430,A,NA,306,717000,4644000,104,1,NA,NA,NA,NA,NA,NA,50,1,1,13,X
49,49,431,A,NA,306,718000,4644000,104,1,NA,NA,NA,NA,NA,NA,90,1,1,13,X
49,49,432,A,NA,306,722000,4644000,262,1,NA,NA,NA,NA,NA,NA,80,1,2,13,X
49,49,433,A,NA,306,723000,4644000,262,1,NA,NA,NA,NA,NA,NA,95,1,2,13,X
49,49,434,A,NA,306,724000,4644000,262,1,NA,NA,NA,NA,NA,NA,90,1,2,13,X
49,49,435,A,NA,306,728000,4644000,262,1,NA,NA,NA,NA,NA,NA,80,1,2,13,X
49,49,436,A,NA,306,730000,4644000,67,1,NA,NA,NA,NA,NA,NA,90,1,2,13,X
49,49,437,A,NA,306,731000,4644000,67,1,NA,NA,NA,NA,NA,NA,99,1,1,13,X
49,49,439,A,NA,306,706000,4643000,69,1,NA,NA,NA,NA,NA,NA,5,1,1,13,X
49,49,440,A,NA,306,707000,4643000,69,1,NA,NA,NA,NA,NA,NA,80,1,1,13,X
49,49,441,A,NA,306,708000,4643000,69,1,NA,NA,NA,NA,NA,NA,70,1,1,13,X
49,49,442,A,NA,306,709000,4643000,69,1,NA,NA,NA,NA,NA,NA,40,1,1,13,X
49,49,443,A,NA,306,710000,4643000,69,1,NA,NA,NA,NA,NA,NA,90,1,1,13,X
49,49,444,A,NA,306,711000,4643000,69,1,NA,NA,NA,NA,NA,NA,60,1,2,13,X
49,49,445,A,NA,306,712000,4643000,NA,1,NA,NA,NA,NA,NA,NA,,NA,NA,13,X
49,49,446,A,NA,306,715000,4643000,69,1,NA,NA,NA,NA,NA,NA,70,1,2,13,X
49,49,447,A,NA,306,717000,4643000,104,1,NA,NA,NA,NA,NA,NA,60,1,2,13,X
49,49,448,A,NA,306,721000,4643000,104,1,NA,NA,NA,NA,NA,NA,90,1,1,13,X
49,49,449,A,NA,306,723000,4643000,262,1,NA,NA,NA,NA,NA,NA,75,1,2,13,X
49,49,450,A,NA,306,724000,4643000,262,1,NA,NA,NA,NA,NA,NA,60,1,1,13,X
49,49,451,A,NA,306,725000,4643000,262,1,NA,NA,NA,NA,NA,NA,5,1,2,13,X
49,49,452,A,NA,306,726000,4643000,262,1,NA,NA,NA,NA,NA,NA,5,1,1,13,X
49,49,453,A,NA,306,727000,4643000,262,1,NA,NA,NA,NA,NA,NA,55,1,2,13,X
49,49,454,A,NA,306,728000,4643000,262,1,NA,NA,NA,NA,NA,NA,60,1,1,13,X
49,49,455,A,NA,306,710000,4642000,69,1,NA,NA,NA,NA,NA,NA,0,NA,NA,13,X
49,49,456,A,NA,306,711000,4642000,69,1,NA,NA,NA,NA,NA,NA,99,1,2,13,X
49,49,459,A,NA,306,716000,4642000,104,1,NA,NA,NA,NA,NA,NA,30,1,1,13,X
49,49,460,A,NA,306,719000,4642000,104,1,NA,NA,NA,NA,NA,NA,40,1,2,13,X
49,49,461,A,NA,306,722000,4642000,NA,1,NA,NA,NA,NA,NA,NA,,NA,NA,13,X
49,49,462,A,NA,306,723000,4642000,262,1,NA,NA,NA,NA,NA,NA,15,1,1,13,X
49,49,463,A,NA,306,725000,4642000,262,1,NA,NA,NA,NA,NA,NA,55,1,1,13,X
49,49,464,A,NA,306,726000,4642000,262,1,NA,NA,NA,NA,NA,NA,15,1,1,13,X
49,49,465,A,NA,306,727000,4642000,262,1,NA,NA,NA,NA,NA,NA,20,1,1,13,X
49,49,466,A,NA,306,728000,4642000,262,1,NA,NA,NA,NA,NA,NA,35,1,1,13,X
49,49,467,A,NA,306,729000,4642000,67,1,NA,NA,NA,NA,NA,NA,5,1,1,13,X
49,49,468,A,NA,306,730000,4642000,67,1,NA,NA,NA,NA,NA,NA,95,1,1,13,X
49,49,469,A,NA,306,731000,4642000,67,1,NA,NA,NA,NA,NA,NA,0,NA,NA,13,X
49,49,470,A,NA,306,710000,4641000,69,1,NA,NA,NA,NA,NA,NA,20,1,1,13,X
49,49,472,A,NA,306,712000,4641000,69,1,NA,NA,NA,NA,NA,NA,0,NA,NA,13,X
49,49,474,A,NA,306,718000,4641000,104,1,NA,NA,NA,NA,NA,NA,60,1,2,13,X
49,49,475,A,NA,306,719000,4641000,104,1,NA,NA,NA,NA,NA,NA,50,1,2,13,X
49,49,476,A,NA,306,722000,4641000,104,1,NA,NA,NA,NA,NA,NA,5,1,1,13,X
49,49,477,A,NA,306,723000,4641000,104,1,NA,NA,NA,NA,NA,NA,5,1,1,13,X
49,49,478,A,NA,306,724000,4641000,104,1,NA,NA,NA,NA,NA,NA,5,1,1,13,X
49,49,479,A,NA,306,730000,4641000,67,1,NA,NA,NA,NA,NA,NA,30,1,2,13,X
49,49,480,A,NA,306,731000,4641000,67,1,NA,NA,NA,NA,NA,NA,80,1,1,13,X
49,49,482,A,NA,306,721000,4640000,104,1,NA,NA,NA,NA,NA,NA,20,1,2,13,X
49,49,483,A,NA,306,724000,4640000,NA,1,NA,NA,NA,NA,NA,NA,,NA,NA,13,X
49,49,484,A,NA,306,725000,4640000,104,1,NA,NA,NA,NA,NA,NA,65,1,1,13,X
49,49,485,A,NA,306,728000,4640000,176,1,NA,NA,NA,NA,NA,NA,5,3,2,13,X
49,49,486,A,NA,306,730000,4640000,176,1,NA,NA,NA,NA,NA,NA,50,1,1,13,X
49,49,487,A,NA,306,731000,4640000,176,1,NA,NA,NA,NA,NA,NA,60,1,1,13,X
49,49,488,A,NA,306,732000,4640000,176,1,NA,NA,NA,NA,NA,NA,5,1,1,13,X
49,49,489,A,NA,306,707000,4639000,69,1,NA,NA,NA,NA,NA,NA,20,3,1,13,X
49,49,490,A,NA,306,726000,4639000,104,1,NA,NA,NA,NA,NA,NA,5,1,1,5,X
49,49,491,A,NA,306,727000,4639000,176,1,NA,NA,NA,NA,NA,NA,5,1,1,13,X
49,49,492,A,NA,306,728000,4639000,176,1,NA,NA,NA,NA,NA,NA,10,1,2,13,X
49,49,493,A,NA,306,730000,4639000,176,1,NA,NA,NA,NA,NA,NA,60,1,1,13,X
49,49,494,A,NA,306,732000,4639000,176,1,NA,NA,NA,NA,NA,NA,10,3,1,5,X
49,49,495,A,NA,306,706000,4638000,69,1,NA,NA,NA,NA,NA,NA,30,1,3,13,X
49,49,496,A,NA,306,708000,4638000,69,1,NA,NA,NA,NA,NA,NA,80,1,3,13,X
49,49,497,A,NA,306,725000,4638000,104,1,NA,NA,NA,NA,NA,NA,95,1,2,5,X
49,49,498,A,NA,306,731000,4638000,176,1,NA,NA,NA,NA,NA,NA,35,1,2,13,X
49,49,500,A,NA,306,706000,4637000,69,1,NA,NA,NA,NA,NA,NA,80,1,3,13,X
49,49,501,A,NA,306,707000,4637000,69,1,NA,NA,NA,NA,NA,NA,30,1,2,13,X
49,49,502,A,NA,306,729000,4637000,176,1,NA,NA,NA,NA,NA,NA,75,1,2,5,X
49,49,503,A,NA,306,706000,4636000,69,1,NA,NA,NA,NA,NA,NA,70,1,2,13,X
49,49,507,A,NA,306,706000,4635000,69,1,NA,NA,NA,NA,NA,NA,60,1,3,13,X
49,49,508,A,NA,306,710000,4635000,69,1,NA,NA,NA,NA,NA,NA,80,1,3,13,X
49,49,510,A,NA,307,257000,4654000,205,1,NA,NA,NA,NA,NA,NA,30,1,2,7,X
49,49,511,A,NA,307,258000,4654000,205,1,NA,NA,NA,NA,NA,NA,10,1,2,7,X
49,49,512,A,NA,307,259000,4654000,NA,1,NA,NA,NA,NA,NA,NA,,NA,NA,7,X
49,49,513,A,NA,307,260000,4654000,117,1,NA,NA,NA,NA,NA,NA,60,1,1,7,X
49,49,514,A,NA,307,744000,4654000,33,1,NA,NA,NA,NA,NA,NA,30,1,1,7,X
49,49,515,A,NA,307,253000,4653000,201,1,NA,NA,NA,NA,NA,NA,40,1,2,7,X
49,49,516,A,NA,307,260000,4652000,117,1,NA,NA,NA,NA,NA,NA,50,1,1,7,X
49,49,517,A,NA,307,738000,4652000,32,1,NA,NA,NA,NA,NA,NA,20,2,1,13,X
49,49,518,A,NA,307,743000,4652000,231,1,NA,NA,NA,NA,NA,NA,70,1,1,7,X
49,49,519,A,NA,307,744000,4652000,32,1,NA,NA,NA,NA,NA,NA,90,1,1,7,X
49,49,520,A,NA,307,254000,4651000,201,1,NA,NA,NA,NA,NA,NA,40,1,1,7,X
49,49,521,A,NA,307,256000,4651000,201,1,NA,NA,NA,NA,NA,NA,60,1,1,7,X
49,49,522,A,NA,307,257000,4651000,205,1,NA,NA,NA,NA,NA,NA,60,1,1,7,X
49,49,523,A,NA,307,260000,4651000,117,1,NA,NA,NA,NA,NA,NA,40,1,1,7,X
49,49,524,A,NA,307,261000,4651000,117,1,NA,NA,NA,NA,NA,NA,70,1,1,7,X
49,49,525,A,NA,307,739000,4651000,32,1,NA,NA,NA,NA,NA,NA,40,2,1,13,X
49,49,527,A,NA,307,745000,4651000,NA,1,NA,NA,NA,NA,NA,NA,,NA,NA,7,X
49,49,528,A,NA,307,254000,4650000,201,1,NA,NA,NA,NA,NA,NA,30,2,1,7,X
49,49,529,A,NA,307,255000,4650000,201,1,NA,NA,NA,NA,NA,NA,60,1,1,7,X
49,49,530,A,NA,307,256000,4650000,201,1,NA,NA,NA,NA,NA,NA,40,1,1,7,X
49,49,531,A,NA,307,260000,4650000,117,1,NA,NA,NA,NA,NA,NA,60,1,1,7,X
49,49,532,A,NA,307,261000,4650000,117,1,NA,NA,NA,NA,NA,NA,70,1,1,7,X
49,49,533,A,NA,307,262000,4650000,117,1,NA,NA,NA,NA,NA,NA,20,3,1,7,X
49,49,535,A,NA,307,734000,4650000,139,1,NA,NA,NA,NA,NA,NA,20,2,1,13,X
49,49,536,A,NA,307,738000,4650000,32,1,NA,NA,NA,NA,NA,NA,20,2,1,13,X
49,49,538,A,NA,307,742000,4650000,32,1,NA,NA,NA,NA,NA,NA,10,2,2,7,X
49,49,539,A,NA,307,253000,4649000,201,1,NA,NA,NA,NA,NA,NA,50,3,2,7,X
49,49,540,A,NA,307,254000,4649000,201,1,NA,NA,NA,NA,NA,NA,45,3,1,7,X
49,49,541,A,NA,307,256000,4649000,201,1,NA,NA,NA,NA,NA,NA,40,1,1,7,X
49,49,542,A,NA,307,257000,4649000,204,1,NA,NA,NA,NA,NA,NA,45,3,1,7,X
49,49,543,A,NA,307,258000,4649000,117,1,NA,NA,NA,NA,NA,NA,50,3,1,7,X
49,49,544,A,NA,307,259000,4649000,130,1,NA,NA,NA,NA,NA,NA,40,1,1,7,X
49,49,545,A,NA,307,260000,4649000,130,1,NA,NA,NA,NA,NA,NA,45,3,1,7,X
49,49,546,A,NA,307,737000,4648000,139,1,NA,NA,NA,NA,NA,NA,25,3,1,5,X
49,49,547,A,NA,307,747000,4648000,116,1,NA,NA,NA,NA,NA,NA,20,3,2,7,X
49,49,548,A,NA,307,748000,4648000,116,1,NA,NA,NA,NA,NA,NA,20,3,2,7,X
49,49,549,A,NA,307,745000,4647000,116,1,NA,NA,NA,NA,NA,NA,40,3,2,7,X
49,49,550,A,NA,307,746000,4647000,116,1,NA,NA,NA,NA,NA,NA,20,3,2,7,X
49,49,551,A,NA,307,748000,4647000,259,1,NA,NA,NA,NA,NA,NA,15,3,2,7,X
49,49,552,A,NA,307,258000,4646000,204,1,NA,NA,NA,NA,NA,NA,0,NA,NA,7,X
49,49,553,A,NA,307,736000,4646000,139,1,NA,NA,NA,NA,NA,NA,99,1,2,5,X
49,49,554,A,NA,307,737000,4646000,139,1,NA,NA,NA,NA,NA,NA,80,1,2,13,X
49,49,555,A,NA,307,739000,4646000,139,1,NA,NA,NA,NA,NA,NA,70,1,2,13,X
49,49,557,A,NA,307,746000,4646000,116,1,NA,NA,NA,NA,NA,NA,55,1,2,7,X
49,49,558,A,NA,307,748000,4646000,66,1,NA,NA,NA,NA,NA,NA,25,3,2,7,X
49,49,559,A,NA,307,255000,4645000,167,1,NA,NA,NA,NA,NA,NA,45,1,2,7,X
49,49,560,A,NA,307,257000,4645000,204,1,NA,NA,NA,NA,NA,NA,50,1,1,7,X
49,49,561,A,NA,307,734000,4645000,139,1,NA,NA,NA,NA,NA,NA,90,1,1,13,X
49,49,562,A,NA,307,735000,4645000,139,1,NA,NA,NA,NA,NA,NA,70,1,1,13,X
49,49,563,A,NA,307,736000,4645000,66,1,NA,NA,NA,NA,NA,NA,75,1,2,13,X
49,49,564,A,NA,307,739000,4645000,66,1,NA,NA,NA,NA,NA,NA,30,1,1,13,X
49,49,565,A,NA,307,740000,4645000,66,1,NA,NA,NA,NA,NA,NA,65,1,2,7,X
49,49,566,A,NA,307,747000,4645000,66,1,NA,NA,NA,NA,NA,NA,10,3,1,7,X
49,49,568,A,NA,307,252000,4644000,259,1,NA,NA,NA,NA,NA,NA,5,3,2,7,X
49,49,569,A,NA,307,253000,4644000,259,1,NA,NA,NA,NA,NA,NA,10,3,2,7,X
49,49,570,A,NA,307,254000,4644000,259,1,NA,NA,NA,NA,NA,NA,10,1,1,7,X
49,49,572,A,NA,307,735000,4644000,67,1,NA,NA,NA,NA,NA,NA,70,1,2,13,X
49,49,573,A,NA,307,736000,4644000,66,1,NA,NA,NA,NA,NA,NA,75,1,2,13,X
49,49,574,A,NA,307,739000,4644000,66,1,NA,NA,NA,NA,NA,NA,60,1,2,13,X
49,49,575,A,NA,307,740000,4644000,66,1,NA,NA,NA,NA,NA,NA,25,1,1,7,X
49,49,576,A,NA,307,255000,4643000,167,1,NA,NA,NA,NA,NA,NA,35,1,2,7,X
49,49,577,A,NA,307,734000,4643000,67,1,NA,NA,NA,NA,NA,NA,80,1,2,13,X
49,49,578,A,NA,307,744000,4643000,66,1,NA,NA,NA,NA,NA,NA,45,1,2,7,X
49,49,579,A,NA,307,255000,4642000,214,1,NA,NA,NA,NA,NA,NA,35,1,2,7,X
49,49,580,A,NA,307,257000,4642000,214,1,NA,NA,NA,NA,NA,NA,65,1,2,7,X
49,49,581,A,NA,307,260000,4642000,78,1,NA,NA,NA,NA,NA,NA,25,1,1,7,X
49,49,582,A,NA,307,738000,4642000,66,1,NA,NA,NA,NA,NA,NA,70,1,2,13,X
49,49,583,A,NA,307,744000,4642000,66,1,NA,NA,NA,NA,NA,NA,70,1,1,7,X
49,49,584,A,NA,307,261000,4641000,63,1,NA,NA,NA,NA,NA,NA,45,1,2,7,X
49,49,585,A,NA,307,736000,4641000,67,1,NA,NA,NA,NA,NA,NA,0,NA,NA,13,X
49,49,586,A,NA,307,737000,4641000,NA,1,NA,NA,NA,NA,NA,NA,,NA,NA,13,X
49,49,587,A,NA,307,739000,4641000,66,1,NA,NA,NA,NA,NA,NA,80,1,2,13,X
49,49,588,A,NA,307,741000,4641000,66,1,NA,NA,NA,NA,NA,NA,80,1,1,7,X
49,49,589,A,NA,307,743000,4641000,66,1,NA,NA,NA,NA,NA,NA,99,1,1,7,X
49,49,590,A,NA,307,744000,4641000,66,1,NA,NA,NA,NA,NA,NA,35,1,2,7,X
49,49,591,A,NA,307,745000,4641000,66,1,NA,NA,NA,NA,NA,NA,45,1,1,7,X
49,49,592,A,NA,307,746000,4641000,66,1,NA,NA,NA,NA,NA,NA,90,1,1,7,X
49,49,593,A,NA,307,253000,4640000,214,1,NA,NA,NA,NA,NA,NA,70,1,1,7,X
49,49,594,A,NA,307,255000,4640000,NA,1,NA,NA,NA,NA,NA,NA,,NA,NA,7,X
49,49,595,A,NA,307,256000,4640000,214,1,NA,NA,NA,NA,NA,NA,20,1,1,7,X
49,49,596,A,NA,307,259000,4640000,214,1,NA,NA,NA,NA,NA,NA,0,NA,NA,7,X
